"","u0","u1"
"69",6.21784295755732,3.89167573251734
"70",3.54102617786255,4.49632722477973
"71",4.32933820203847,6.14478575518933
"72",5.61931898190478,6.55441703396954
"73",4.22869442474614,5.82622419249252
"74",3.75261923285216,4.38983059851202
"75",5.92339050632106,5.34187583288893
"76",5.88618075499128,6.41611522315442
"77",5.98196855575712,4.87077102310932
"78",6.1211591635385,6.0860120161462
"79",5.83212460451387,7.5728648058201
"80",6.55535228909384,6.19682072861077
"81",5.86785057596054,5.02716983592186
"82",5.20808339259394,6.20539545123639
"83",7.40661902143563,6.15566569892268
"84",5.87138137005849,6.07462107319881
"85",1.90576322865941,6.58111814158226
"86",3.85784632944455,5.52801359479135
"87",4.44854820293025,5.10467068656241
"88",6.32007991257906,4.30233083199856
"89",3.5299994712913,4.98651510908358
"90",6.55808449651269,3.62189535596304
"91",6.28533412035196,4.71766992297447
"92",6.85976398226658,4.34134134554599
"93",4.41131025267942,5.17540084345054
"94",5.62281724128698,5.86959628191499
"95",6.37129152330544,5.59080921427359
"96",6.9624280138202,6.16748748361259
"97",5.31662115416924,4.69993695855615
"98",6.12214215026807,6.82494093203702
"99",7.15270453384449,6.41799345653629
"100",6.82815620085502,6.73801587417944
"101",3.82002554701424,5.21699759127027
"102",5.05640330706971,4.92567844686871
"103",6.36854172553633,5.84240562806487
"104",5.86699971990018,5.78133361506806
"105",4.90800873746144,5.95051553572443
"106",7.04514145024873,5.40084076304613
"107",6.62035274156493,7.49634595066099
"108",4.34592288890684,7.66061754813263
"109",4.61162049323955,7.14181577330948
"110",6.04333526165756,6.42812421023684
"111",5.91083116161861,6.15783553393072
"112",5.51795915052414,3.82366574325431
"113",4.99813245822899,6.3346616913432
"114",7.14710768097244,5.68483296064307
"115",7.81064772099328,5.78445481353235
"116",3.35830612000502,3.64439616808216
"117",3.71870812684465,3.53176357806576
"118",4.0972610805694,5.37278974087072
"119",7.67704209607965,7.05970707024425
"120",3.28807648673759,2.5011354587125
"121",7.02338989909903,4.57187274115443
"122",6.68923335165143,6.2679225852157
"123",7.15022234345614,5.09665866847042
"124",3.92427054491961,5.68366282216305
"125",4.307095094025,5.3935994712129
"126",6.02911029394286,5.22870508603516
"127",5.71825489131402,3.81460004171657
"128",6.12868187721437,5.32558115740147
"129",4.33290968212825,1.77246359449861
"130",3.12640155479267,1.76283519655951
"131",5.96404357300535,1.53254090401601
"132",3.3079598645186,7.54389546626992
"133",5.98936740018063,6.9464340118495
"134",6.74820529895153,6.63836580479447
"135",6.26175999080042,5.4274923550252
"136",4.26202865679492,7.51458571503344
"137",6.32292101067645,4.05537469340791
"138",4.03162764605765,2.01895773956018
"139",3.48704800554193,3.88603239074125
"140",3.71374243157231,5.43477988951586
"141",3.37932391724358,4.7743382536958
"142",6.89665519686045,7.16568746810271
"143",7.37240479345038,6.74049841706273
"144",6.78882658541468,7.81416418671395
"145",4.53141071062224,5.34485733738449
"146",4.20467531217027,7.22664181384793
"147",5.3049241888063,6.79169604735878
"148",4.49314528182072,5.60278677280642
"149",5.01362554862462,5.58785452374467
"150",4.73586194032734,5.96041055074192
"151",4.90712718780077,6.20720668066758
"152",5.13468054510989,4.67836728436725
"153",5.14175180792791,6.40790643998629
"154",4.94941986137885,4.87980521275283
"155",3.50401615762637,5.64975386622472
"156",7.42461989794259,5.75270953735474
"157",7.73671341890175,5.39449718270596
"158",4.42076114775417,5.60302838233946
"159",6.64687154295744,5.20981058093296
"160",5.71687644573621,6.45294127484821
"161",5.63822138813429,6.58562737304723
"162",5.0952152506976,6.12255975662998
"163",6.40818468673802,7.19256508831641
"164",4.60494675351763,5.28857488288942
"165",6.36935160403096,5.36682554535082
"166",6.55068947873081,6.03242690960266
"167",5.63594939989884,5.54057768649973
"168",6.15583546713374,4.84017150631517
"169",6.17924582442311,6.80585026934482
"170",4.76685889664218,3.93406815347259
"171",6.72280039239108,7.299293957222
"172",4.74644631554358,5.12121702479407
"173",6.83913641385866,7.09829610251915
"174",6.88444862082076,7.08351578275786
"175",6.63475624945486,5.73308776784563
"176",6.19817128136428,5.86032055764942
"177",7.20326957243197,7.66273739872475
"178",6.39664841982142,3.45825488907625
"179",5.05850464872781,3.24573960344907
"180",4.59632754140463,3.43808620789516
"181",6.63870734435086,7.48117223708133
"182",6.93340677470702,6.6725420425352
"183",8.33883811660865,7.38732581701568
"184",5.21685501672282,5.53770619930505
"185",5.68591437366986,5.90223888264789
"186",6.39945521005046,7.38343469875369
"187",5.51704198456486,5.73042109558369
"188",4.81248613421538,5.00071577296263
"189",3.84401795536942,5.8897445589509
"190",4.85115363718893,2.61131827453664
"191",2.65691388001012,4.94633505792717
"192",6.13606056850989,5.66472786870923
"193",3.02664339634558,7.34129745466875
"194",6.00335841960334,5.14262775786593
"195",6.52713647638481,6.71552303062947
"196",5.39544020515611,6.17296496287947
"197",5.29270948668287,5.79178783567185
"198",6.16910856168935,6.40958393684767
"199",1.3132948605915,1.98705227532414
"200",3.01906840040373,1.49807905324149
"201",7.90792897104122,7.19333981616208
"202",3.90807893575344,3.58837343988122
"203",3.51343516090329,5.44262888415051
"204",5.73535316804723,3.00713162941536
"205",4.17962428297892,3.72883144281429
"206",2.26185847392352,6.11763346297507
"207",6.66913455099736,3.38272628776536
"208",7.75776479780884,4.46467439255913
"209",6.67808974037257,4.43748882078981
"210",3.29664809936483,4.60186928151763
"211",7.80957844687729,6.59698745548331
"212",2.94524581066318,3.55110077915567
"213",7.71048489599917,3.45859847237904
"214",5.71549488021489,2.27533941961529
"215",5.57636986776511,6.07454680738049
"216",4.21636464109991,2.76690290745471
"217",7.4243555225695,5.63686208741789
"218",6.30534242787239,5.88672766549874
"219",5.27562234454927,6.06256042243788
"220",5.62313019660126,6.13029522212527
"221",5.59445323138356,5.23978542296434
"222",4.7377399249196,5.37377390724965
"223",4.08175853346878,3.96230672975219
"224",4.87040691811056,5.16849640756601
"225",3.18536283504496,4.00376175914361
"226",4.49538525445753,4.59821484846845
"227",5.02866990432482,4.4262193702356
"228",7.66151826260288,6.51197800851303
"229",2.27965080671625,3.1579135806943
"230",3.74651019790079,2.60982362732219
"231",3.15131870898796,0.349403614009098
"232",6.47783531625526,4.43995292200537
"233",4.29601921290511,3.1459330615723
"234",6.25303673022119,6.09336090467081
"235",5.70328881742059,6.45140996248312
"236",6.95965931061664,7.18594631205569
"237",7.79873970653074,6.85107970385354
"238",6.44671390229698,7.08429714428576
"239",5.33035238090302,6.8034038147171
"240",4.32135487185518,5.78767775366056
"241",6.8566758111439,4.54590852680767
"242",6.57994503728308,5.58090594599945
"243",7.41773809470228,6.07998916995809
"244",3.60293581150425,3.56705432524023
"245",4.34399998690713,5.72060005092842
"246",4.36436116939454,7.92714130094265
"247",5.57288142894219,1.74565988342962
"248",5.10675888019317,6.63012562935687
"249",4.3979108226345,3.05917664195152
"250",4.0541462103179,5.05369210103719
"251",3.64785754296443,4.56846920932698
"252",5.70579663248453,3.03105563263039
"253",3.65061844887683,7.40204339589686
"254",4.90073202560625,5.67275039629775
"255",4.81928429927194,5.58041599176472
"256",4.59833415031692,7.90838822732437
"257",3.8830110930295,6.13722223039344
"258",6.40728301401039,4.1617016208039
"259",2.89369660139538,6.07103401705389
"260",6.38706802719452,5.81772055239028
"261",5.46960866961998,6.65349443024479
"262",6.16919724757552,5.36466442315534
"263",5.77726246963677,4.61339521913873
"264",6.19744207432035,4.25137196990809
"265",6.24894805698774,6.32937924621525
"266",6.06885363608818,3.63874463314957
"267",1.12192875182574,3.11733595377874
"268",1.67290192814151,3.81475417652602
"269",5.08942221518962,6.83300281990478
"270",4.80365040006333,5.00443537934852
"271",3.95325497510558,4.13265864782234
"272",5.93136304682995,7.17172223171168
"273",6.48743562081144,5.19861356477055
"274",5.62127050351043,5.71715798289723
"275",6.02618516361317,6.09428276238523
"276",5.45129643528706,6.96395703055689
"277",5.74206732680583,6.11201968681327
"278",2.24920807955594,3.74533911037735
"279",5.85226659136134,7.57872569197941
"280",5.78973146197741,7.53160177186256
"281",3.85132577674668,2.72245381861081
"282",4.67588499990324,4.023615835653
"283",5.30802160470938,6.12426922461814
"284",6.74149365512991,6.55331205468701
"285",6.84707322777171,6.93089825105776
"286",6.26386725332618,6.16685688158521
"287",6.47946025380162,6.92017218485826
"288",4.40653100068031,6.12011862401515
"289",3.96898670152817,3.01635508391067
"290",6.14419237015036,5.71318310583503
"291",6.28027339043128,6.89142229789337
"292",7.50943768794711,6.93381775186113
"293",4.31341644596086,4.35641025981761
"294",5.37292719988877,5.73481951483898
"295",5.83816739567086,6.9282532601045
"296",6.59683901571622,7.46874739942648
"297",4.72611812337525,5.68091376922519
"298",6.20748610777693,5.45581961397697
"299",5.23728608781106,5.17615079508903
"300",4.96097328064581,4.42933964892135
"301",5.84893581395755,6.87064437941878
"302",6.52347278060751,6.23418317079248
"303",5.91227220914765,6.06640756984687
"304",4.70610477741615,5.38704338567883
"305",3.80595477173797,6.13708915685373
"306",6.12582784285378,4.61376712891743
"307",4.79042673456662,6.08998140225312
"308",4.93711310248258,6.31777617038426
"309",3.99853184757542,6.01141365370513
"310",6.86242304943752,4.48513616100684
"311",2.23605971983372,4.40065143678034
"312",6.59175369683452,4.35316959502137
"313",3.10724842802937,5.95118671197442
"314",3.84691360926046,5.71276984368822
"315",4.75710026720051,3.61413071122237
"316",3.74416357595378,5.44593640384591
"317",6.19979062464662,7.03395879493199
"318",6.01390982840743,5.24318942463529
"319",6.8240072408826,5.17690699882184
"320",5.37991809319126,4.92536027077573
"321",6.66584219223328,6.84677071877121
"322",5.35945645503787,6.66004118348428
"323",7.91549180603797,6.96750744285458
"324",5.44607585118419,4.97219438424199
"325",4.54092325894806,3.47597830889447
"326",5.60681200055915,3.74516353682453
"327",4.92157764933121,4.72483048516762
"328",5.11094855765308,4.62939022316822
"329",5.62479109292521,4.83908594669216
"330",4.79183580066034,2.79160970609027
"331",3.95459729775351,7.2148359278025
"332",6.0233376068021,3.87097239573598
"333",3.80080820225235,6.18483855452945
"334",6.71236662333074,4.95112313890546
"335",5.91655295791448,4.21692947613224
"336",4.22762912999569,6.5950363711899
"337",5.29586649973539,5.47147021185199
"338",5.47528278893094,5.90640555890802
"339",7.55738562570452,6.77505642707522
"340",4.269836146394,3.91422123331653
"341",7.26156079305967,7.06893300382894
"342",4.17272122762864,3.34297043207111
"343",4.2650505407315,3.58813350689874
"344",4.91804956046563,5.60429884031432
"345",7.44338980621436,4.82487170929664
"346",5.57998307777868,6.74144353476204
"347",4.61674003567443,6.26380864075997
"348",5.08635546907149,4.79416639041469
"349",6.06584160363063,3.98204138102144
"350",2.94377339343817,4.30017839169422
"351",3.88057991739833,3.54910260536635
"352",4.45451756831429,3.67298202670283
"353",6.17006001530382,8.08534159088479
"354",5.74795980902217,5.92907624511721
"355",6.13738089758165,6.64415816858789
"356",4.61570206965821,4.94254388069823
"357",5.05040573239883,6.07030779178144
"358",7.06054090000117,5.89204901694167
"359",4.95200953138292,4.68658300708514
"360",6.33332287992097,7.26215341170096
"361",6.97261753097677,5.36598474638686
"362",5.84417633605219,5.74089974378723
"363",4.57636330136122,7.91766419519099
"364",6.7245390541543,5.92781057577798
"365",3.07065003143878,5.46571731246272
"366",5.27694559389712,6.42321202471411
"367",3.82561641791395,5.03096679804464
"368",3.86481769887436,3.19901365333358
"369",6.93884384523365,5.60664784563119
"370",7.34717544692318,6.38701474316862
"371",7.33698947211545,7.97785554461943
"372",5.57922117598989,5.8275469169124
"373",4.618048511279,7.63751759969278
"374",5.68308252349531,7.14838162914746
"375",4.27928599419054,6.94856400674061
"376",6.71392142989038,6.02257091521521
"377",6.17707344575521,5.04802313276439
"378",6.24001809643874,7.31074044164577
"379",5.17309169849109,7.34201329453279
"380",5.50124892624687,6.31633514533703
"381",1.56506039273332,4.6610714025394
"382",7.69020276604555,4.49901889000339
"383",4.55624143367325,7.00929983509592
"384",3.37445997955784,4.75702531398201
"385",5.32823815443237,5.04903262849877
"386",5.41671193627111,6.15037592772888
"387",5.42524161091394,4.96568477820018
"388",6.00225770595572,6.30730302300503
"389",7.14989675217651,5.53878482525779
"390",5.21063401949711,5.18191196701767
"391",4.57406164609422,3.64573132540534
"392",7.19510298398873,7.66111819641159
"393",6.99435737138281,7.43476616603848
"394",4.95285310641822,4.91029515737486
"395",7.6167877948653,8.0002842525945
"396",4.53518685278293,4.71121804982481
"397",4.26023292882626,4.56792739219787
"398",7.25040072848392,4.69873162249955
"399",7.07085678138717,5.35867446593949
"400",5.63433428340298,6.12936100753098
"401",8.06629998190695,7.219866168833
"402",2.77061618527512,3.90953724588481
"403",6.34252464575246,6.68954503208874
"404",6.19675256125368,4.35336221697865
"405",5.01335837066269,2.25968390713959
"406",6.63353758280823,3.42968439528262
"407",6.05014518750522,4.04740507449125
"408",5.13311090616698,5.9400307408508
"409",5.66987390252077,7.7361038452249
"410",6.59505550006967,6.80260004141782
"411",5.79975914901069,6.04551108701698
"412",7.04738164035029,6.89174335848433
"413",5.06281005981137,5.02590780200415
"414",6.59163693673745,4.70613369763213
"415",5.82939531140326,3.70665048227015
"416",4.77877508119276,6.91887730889603
"417",4.28116781304473,6.41311340957089
"418",5.89053899188958,4.41992984923923
"419",2.99581262522631,5.17480858274587
"420",1.01874911629175,3.34252490097589
"421",0.538818922577178,5.06672842565245
"422",3.10963306659522,5.32495251381046
"423",4.08149688143747,5.35956362133197
"424",6.06957531648116,5.12492536436009
"425",5.41788328781681,5.6211880714271
"426",8.24387437535558,6.65945702641749
"427",5.29913548540484,5.52689221555364
"428",6.9435815979899,5.95551803314401
"429",4.98730516216517,4.9478400208607
"430",6.85553592771171,5.03262005261368
"431",6.09579509011188,6.0053656295751
"432",6.25192937152956,6.36713981753968
"433",5.31250987980336,6.5610672847713
"434",5.77027300104038,5.70105168847753
"435",6.62678920746722,5.74849847130717
"436",6.60671964286684,6.0052723342075
"437",7.89625821151696,7.36669285518159
"438",1.36245764207094,2.27874672573399
"439",3.51909581430997,2.89305490261052
"440",6.25097032604676,4.59406358009794
"441",5.15288679962828,6.77916604259155
"442",5.36244938309514,6.60260996513317
"443",5.93154166071441,6.75993605402151
"444",5.02183971599337,4.51418957436555
"445",3.95447483560463,2.19431601846292
"446",7.93502015944644,6.65064602066639
"447",4.43375863249128,6.23135451778376
"448",5.22012767855606,7.25870070333105
"449",6.49512895075728,4.43808290810645
"450",4.95218120327515,3.73859058029973
"451",4.47185663894196,4.45117813497039
"452",5.40608418472622,6.06104343985853
"453",4.4025681391785,5.51710410056406
"454",5.54836518755137,5.67998007348843
"455",3.57114324359448,5.07270289035975
"456",4.99668634815233,5.52486701534058
"457",7.12066777356045,6.76323011000581
"458",5.35063797353487,4.83792261588553
"459",4.39673980405978,5.29929566974185
"460",7.8342413234556,7.43764580761489
"461",4.25091579126594,3.80178343552273
"462",2.3284040294459,3.45449841803346
"463",5.07851815425844,7.44571685505615
"464",7.10721628958944,4.75986575216754
"465",7.68075774440927,7.03195176680738
"466",6.8351766450811,6.58517667902333
"467",4.25003070444658,4.55134967776159
"468",2.07556041802824,3.72119163474221
"469",5.03305598378157,2.7842634668325
"470",4.54831516481054,3.33605001237928
"471",2.85769344303631,3.21786527091615
"472",2.89668160914268,6.11997553266492
"473",6.61966615653893,3.54568930518394
"474",5.38268899188827,4.19779596981283
"475",5.85037573498983,3.64272823795226
"476",6.53470336529448,5.75295802625769
"477",4.23775211532792,5.50423459891294
"478",7.15391704283882,7.12734798611595
"479",4.1241558634199,4.03317908739134
"480",6.70357629718453,5.67035667479863
"481",6.42654402573393,6.95485980747357
"482",6.79909187479032,6.83787126685286
"483",3.68132650674199,4.62842968595697
"484",4.15005205941354,4.7734522418024
"485",6.69176991531448,5.2977523839543
"486",5.05113988026308,6.79715283896633
"487",4.31865766415161,7.3305472012942
"488",6.62156913038627,5.90427067006821
"489",5.28956397666535,5.62497312826807
"490",5.53516290734729,5.16158322222053
"491",6.57525524599709,6.17117223998078
"492",5.06311751701972,4.35336031462735
"493",1.45208390487556,1.97842196066413
"494",6.58128381927277,6.41566869586173
"495",6.86173351428628,5.90894184853415
"496",4.83246157349417,5.9315355464034
"497",6.95492596902172,6.18672139913973
"498",5.06875020779105,6.63282766813997
"499",7.18598663994954,5.89046250554677
"500",5.93957523596943,3.86433604243247
"501",5.77618928609684,4.14991733092922
"502",6.26425356440204,3.95277667054669
"503",4.2332116349835,5.5968094297811
"504",6.43717307612148,7.30253998755878
"505",5.90499650282952,6.79099026726361
"506",5.81141204972087,3.32925234294871
"507",5.12338652764134,-2.48920816917012
"508",-0.691446052262065,2.7503333186219
"509",6.83707061162176,0.267673395041089
"510",3.85322117685133,2.73542488563508
"511",5.06235494106026,4.01387124465374
"512",0.840195484073248,4.31492669681727
"513",4.7847232717438,0.599992550921065
"514",5.53479190962369,4.27505158723097
"515",7.72548486365764,7.65236116231962
"516",6.42495798774064,6.8277620336366
"517",4.85821702325172,6.09679834815632
"518",6.75479918006129,7.80167908817989
"519",6.16953133692035,7.53074444742581
"520",5.66087511831149,6.24432904956687
"521",5.46788093558999,6.0115977700609
"522",6.6488246432694,5.84951277737161
"523",4.67016563816343,6.25965971975295
"524",5.34986378853926,7.43858455572298
"525",3.98156881393396,6.62867704090314
"526",3.30662555304497,-0.345186893642465
"527",4.12147802787198,4.48358897838799
"528",5.41032739476294,4.33708447504663
"529",7.43429041082547,5.40807902252342
"530",5.60508922229452,7.65448061138827
"531",6.75064417568953,5.28247526763248
"532",6.01143687063755,7.61200603298332
"533",3.87084906058662,6.04785004414714
"534",6.44542932043434,6.44340110793918
"535",3.12995518732345,4.6421956266282
"536",6.10213733467095,1.11390067121495
"537",1.46669365083827,6.24902965294946
"538",2.59047090396025,6.17323564464526
"539",6.53230800578209,2.48982688109247
"540",5.56847770899721,5.44725141708062
"541",5.38382847062453,4.60543874716456
"542",6.65905397705635,7.39946651258233
"543",7.52152406739746,7.37727233362075
"544",7.4827321289157,6.64439140443305
"545",5.08527575911141,2.88013342920968
"546",5.3952482344227,5.29244274166842
"547",4.42582500554657,4.32750820987346
"548",0.742409121707192,0.647071978982067
"549",5.7115768531005,5.80783272492337
"550",4.40447188052082,3.50183718884865
"551",7.38670033041953,5.93466977529277
"552",4.57235433352664,2.58334544077222
"553",7.30169225334672,7.25110660185698
"554",5.28998073514579,5.33823795207519
"555",6.51304653190114,6.89930607475131
"556",5.68548383826927,6.72926050493727
"557",5.94290823125575,6.03286771176541
"558",6.66503382760876,6.50762103674065
"559",4.57825910596894,6.78989485975575
"560",7.19740513849633,3.70541123989221
"561",7.51061308295168,3.9843959681481
"562",4.84310761267924,5.39178698776493
"563",2.35263124732409,4.63510465186122
"564",6.16067577696709,7.43114142227497
"565",6.37861740219546,5.05756987223949
"566",6.53854943473979,6.43349885923836
"567",4.62475444947051,1.76417932104661
"568",2.00516197227085,4.79512672087029
"569",0.645503561065703,5.7967713679858
"570",1.70393975478788,6.50261014299455
"571",3.83939137014074,3.22416605440791
"572",6.1613039928312,4.27348801955278
"573",6.81863246803389,7.71803586220016
"574",3.82533699084062,4.82930698728982
"575",4.31332649190505,5.41733157868917
"576",5.495825168001,4.64835979640135
"577",5.96401510641158,5.47177398413837
"578",6.60178377694526,6.06991873891816
"579",5.87720932468227,4.49952024872684
"580",7.59331738750246,6.19626417162677
"581",6.62667446697263,6.8164482502572
"582",5.7324839621709,5.58798216300947
"583",6.02257187042694,6.53240425172378
"584",4.62797489925131,4.86969319158791
"585",5.68329986571305,2.91968843967362
"586",3.21396455597374,6.70682723891376
"587",4.28802496562645,4.9834619074009
"588",7.60357405122446,6.44689559176156
"589",7.16800127274312,5.93451429068297
"590",3.82761981410686,6.25121893575045
"591",6.64886503573947,7.35450331299465
"592",5.35692940085557,5.51855182835711
"593",3.70123090691129,4.14102798319758
"594",6.69925880467358,5.73411790066463
"595",5.35074924529729,5.08614557866559
"596",6.48504549062544,5.69317171412362
"597",4.88228178604966,4.96490042891042
"598",3.28568842946412,3.76997204771428
"599",3.64988320565513,2.50762033796218
"600",5.73082794583012,7.15993489291713
"601",5.86152188994744,7.46958655187351
"602",7.38307126073626,6.63925685575569
"603",5.97782630156164,5.88075380569408
"604",7.12854637826004,7.23158801663688
"605",6.10817247225812,6.3033682735638
"606",6.64080811988153,4.94360490257314
"607",5.54853037843412,5.7070692872326
"608",6.85588284388951,2.47418577020465
"609",2.5216318690664,6.12715992004312
"610",4.54782550629038,3.97070893046793
"611",7.23665442454357,7.15399678367452
"612",5.29091515602137,4.12131335921944
"613",6.37409701520564,7.4335211571822
"614",7.04231961761819,6.66845477525736
"615",7.03347202519933,6.93311975814166
"616",5.88524071813677,5.35540893328432
"617",6.9152104260408,7.52343183250667
"618",5.9716140184847,6.117277192737
"619",5.5097053304386,6.48448585746755
"620",6.10990091934787,6.94391859268351
"621",5.56516935308253,6.81341428569616
"622",5.42111603239781,6.62991116377063
"623",5.59927585512823,6.91532226458863
"624",7.88647119405012,6.5066835143987
"625",7.0004039231448,8.21472264567889
"626",5.3355926438008,5.2929816954287
"627",4.1356617275839,4.02043574209725
"628",2.72510602025257,-0.473312520007222
"629",3.21601454399246,0.962772784543366
"630",3.07583377920261,5.52489799459704
"631",-2.66135988252865,1.64439633785271
"632",0.850870087323927,0.623783530697041
"633",1.50436053091082,2.30719325732785
"634",3.54944773288697,2.80109392619951
"635",4.72783587898285,7.22934343395364
"636",4.56784927808923,7.32966560331137
"637",5.06252680006626,6.39771434068104
"638",4.85977735868348,6.31744886516436
"639",5.49417626377829,5.64127654777247
"640",7.45655423403033,8.08129283268231
"641",3.04886023414383,4.38667329157588
"642",2.25108982373343,3.14801120316351
"643",5.69238805306311,5.13134442397726
"644",7.10373895569539,7.11418493966018
"645",6.51446521681424,5.2250934493348
"646",6.27763500955997,6.7115970284811
"647",5.38014201502667,4.87112143418599
"648",6.55596457209463,5.73779123629092
"649",2.35522977563665,2.85294938614118
"650",5.00705119875887,3.82782669184817
"651",6.75588825097232,6.44650864639954
"652",4.58494740722923,4.64148729744795
"653",7.14605244306398,7.97651444734736
"654",5.17961657314033,4.37183968500718
"655",6.60749164379437,6.54050945752308
"656",3.04905929584565,1.56259613264285
"657",5.12862103546722,4.51832584622433
"658",8.03524773093053,6.43522343806454
"659",3.79012140756239,4.43629854062454
"660",5.37418224326885,4.47843207361016
"661",6.88726845345799,6.82567047113782
"662",2.75842984142643,3.65031104726917
"663",4.41747814461417,4.41942454379699
"664",7.44066961961602,7.31802018597081
"665",6.30797506417275,6.50021833080846
"666",6.45868625946278,5.08469813268884
"667",4.59178822804727,6.54099388730019
"668",5.16596544196042,5.67644364969649
"669",4.99311813951968,4.02670590142106
"670",5.67687167359968,3.87982433856378
"671",3.68219628077283,5.52293301024953
"672",6.41210737719919,5.49564863708854
"673",5.54952781210288,6.36494131291591
"674",6.26877473235862,7.1373045845314
"675",4.99574242383725,3.91913358172031
"676",3.07535235663661,6.91556202800479
"677",5.05440037444706,3.56277363000237
"678",5.90234305532302,7.69001678408826
"679",6.59234675551608,4.48322758712561
"680",4.93972230978129,7.60483827529125
"681",6.09248889783177,5.56604944290088
"682",5.83726195806413,5.7018497910062
"683",6.47418253733717,5.42945587947333
"684",5.42846443615492,5.51551075627002
"685",6.89277455693527,6.82294738511075
"686",5.09456911264221,5.52419291004515
"687",4.01389746041275,4.55799097831351
"688",7.52982243558204,7.9314364993497
"689",6.05897257646177,6.79463174462028
"690",6.43859498968545,5.06496886752977
"691",6.20610400531142,4.74917631166762
"692",5.23846407545634,6.03002005873649
"693",5.20696451815113,6.21373409379895
"694",5.90242891162415,6.62135487204702
"695",6.09735412142552,4.45351138727725
"696",5.36367464908797,7.6457289017027
"697",6.74895976563023,6.56425197934457
"698",4.71254299575244,5.54429033093498
"699",7.15250326795409,7.99688157554723
"700",7.58838747184021,7.21255802475491
"701",6.22236952988056,7.59081248121602
"702",5.30130380782823,5.87901551970025
"703",5.00683477260754,6.79488283607215
"704",5.2064773377078,5.91146806733293
"705",5.11207712486083,6.74908752165235
"706",5.38622760106091,4.65470706778069
"707",6.38417049917597,6.04880491479823
"708",6.80180910007558,6.66149900942832
"709",5.4571947485811,4.79508554419276
"710",6.53448187315166,6.74540471961219
"711",3.24781815345365,1.76223881011786
"712",5.77297584781667,4.40015478478555
"713",7.19431452327257,6.471270748706
"714",6.2356516479824,4.21270245922343
"715",4.22641578409903,4.86612599875905
"716",2.97626896978052,6.98220416636709
"717",3.34360776691004,6.06925535454894
"718",2.17115550553614,4.64001880621886
"719",4.84512584837589,7.1745149575811
"720",6.60555521092268,7.14369447403808
"721",7.62277238802625,7.62655329973399
"722",7.84033073381236,7.26458509856949
"723",7.4046938614966,7.93347157276871
"724",3.56556737288785,3.29164853388068
"725",6.86469995419307,7.65233123237202
"726",6.23252354895639,5.13769732546282
"727",7.67683224504424,6.78901737012729
"728",7.39717099724638,6.97515183235216
"729",5.68468903441418,4.57204170927405
"730",7.04518133248146,4.86682570454698
"731",6.87348010475642,4.46366007309715
"732",4.41875332938366,6.90966019640395
"733",8.11822742859724,5.02429964633658
"734",2.84313804623334,4.78630931048755
"735",5.15453095185073,3.74265340508658
"736",7.33196025300753,7.23003921639236
